Unique ID,Spatial database year,Total/Rural/Urban Division,Level 0 code,Level 0 name,Level 1 code,Level 1 name,Level 2 code,Level 2 name,"Gender ratio, all ages (percent)","Gender ratio, 0-4 years (percent)","Dependency ratio, 0-14 or 65+ years (percent)","Dependency ratio, 65+ years (percent)","Dependency ratio, 0-14 years (percent)",Light intensity per 1000 people(Digital Numbers of light per 1000 people),Light intensity per area (Digital Numbers of light per sq. km.),"Literacy rate,7+ years,total(percent of population group)","Literacy rate,7+ years,female(percent of population group)","Literacy rate,7+ years,male(percent of population group)",Monthly temperature - Jan (Co),Monthly temperature - Feb (Co),Monthly temperature - Mar (Co),Monthly temperature - Apr (Co),Monthly temperature - May (Co),Monthly temperature - Jun (Co),Monthly temperature - Jul (Co),Monthly temperature - Aug (Co),Monthly temperature - Sep (Co),Monthly temperature - Oct (Co),Monthly temperature - Nov (Co),Monthly temperature - Dec (Co),Decadal average of monthly temperature - Jan (Co),Decadal average of monthly temperature - Feb (Co),Decadal average of monthly temperature - Mar (Co),Decadal average of monthly temperature - Apr (Co),Decadal average of monthly temperature - May (Co),Decadal average of monthly temperature - Jun (Co),Decadal average of monthly temperature - Jul (Co),Decadal average of monthly temperature - Aug (Co),Decadal average of monthly temperature - Sep (Co),Decadal average of monthly temperature - Oct (Co),Decadal average of monthly temperature - Nov (Co),Decadal average of monthly temperature - Dec (Co),Decadal variation of monthly temperature - Jan (Co),Decadal variation of monthly temperature - Feb (Co),Decadal variation of monthly temperature - Mar (Co),Decadal variation of monthly temperature - Apr (Co),Decadal variation of monthly temperature - May (Co),Decadal variation of monthly temperature - Jun (Co),Decadal variation of monthly temperature - Jul (Co),Decadal variation of monthly temperature - Aug (Co),Decadal variation of monthly temperature - Sep (Co),Decadal variation of monthly temperature - Oct (Co),Decadal variation of monthly temperature - Nov (Co),Decadal variation of monthly temperature - Dec (Co),Temperature anomaly - Jan (Co),Temperature anomaly - Feb (Co),Temperature anomaly - Mar (Co),Temperature anomaly - Apr (Co),Temperature anomaly - May (Co),Temperature anomaly - Jun (Co),Temperature anomaly - Jul (Co),Temperature anomaly - Aug (Co),Temperature anomaly - Sep (Co),Temperature anomaly - Oct (Co),Temperature anomaly - Nov (Co),Temperature anomaly - Dec (Co),Precipitation - Jan (millimeters),Precipitation - Feb (millimeters),Precipitation - Mar (millimeters),Precipitation - Apr (millimeters),Precipitation - May (millimeters),Precipitation - Jun (millimeters),Precipitation - Jul (millimeters),Precipitation - Aug (millimeters),Precipitation - Sep (millimeters),Precipitation - Oct (millimeters),Precipitation - Nov (millimeters),Precipitation - Dec (millimeters),Decadal average of monthly precipitation - Jan (millimeters),Decadal average of monthly precipitation - Feb (millimeters),Decadal average of monthly precipitation - Mar (millimeters),Decadal average of monthly precipitation - Apr (millimeters),Decadal average of monthly precipitation - May (millimeters),Decadal average of monthly precipitation - Jun (millimeters),Decadal average of monthly precipitation - Jul (millimeters),Decadal average of monthly precipitation - Aug (millimeters),Decadal average of monthly precipitation - Sep (millimeters),Decadal average of monthly precipitation - Oct (millimeters),Decadal average of monthly precipitation - Nov (millimeters),Decadal average of monthly precipitation - Dec (millimeters),Decadal variation of monthly precipitation - Jan (millimeters),Decadal variation of monthly precipitation - Feb (millimeters),Decadal variation of monthly precipitation - Mar (millimeters),Decadal variation of monthly precipitation - Apr (millimeters),Decadal variation of monthly precipitation - May (millimeters),Decadal variation of monthly precipitation - Jun (millimeters),Decadal variation of monthly precipitation - Jul (millimeters),Decadal variation of monthly precipitation - Aug (millimeters),Decadal variation of monthly precipitation - Sep (millimeters),Decadal variation of monthly precipitation - Oct (millimeters),Decadal variation of monthly precipitation - Nov (millimeters),Decadal variation of monthly precipitation - Dec (millimeters),Precipitation anomaly - Jan (millimeters),Precipitation anomaly - Feb (millimeters),Precipitation anomaly - Mar (millimeters),Precipitation anomaly - Apr (millimeters),Precipitation anomaly - May (millimeters),Precipitation anomaly - Jun (millimeters),Precipitation anomaly - Jul (millimeters),Precipitation anomaly - Aug (millimeters),Precipitation anomaly - Sep (millimeters),Precipitation anomaly - Oct (millimeters),Precipitation anomaly - Nov (millimeters),Precipitation anomaly - Dec (millimeters),Cropland (percent of area),Forest (percent of area),Mineral facilities - Total  (number of facilities),Mineral facilities - Public  (number of facilities),Mineral facilities - Private  (number of facilities),Mineral facilities - Foreign  (number of facilities),Mineral production capacity  (million metric tons per year ),Protected land - Total (percent of area),Protected land - National (percent of area),Protected land - International (percent of area),Aerosol particle radius (percent of small particles),Aerosol optical thickness (thickness scale  0-1 ),Carbon monoxide levels (parts per billion by volume),Nitrogen dioxide levels (billion molecules/mm2),"Households' access to electricity, total(percent of households)","Households's use of fuel for lighting,kerosene(percent of households)","Households's use of fuel for lighting,Biogas(percent of households)","Households's use of fuel for lighting,Electricity(percent of households)","Households's use of fuel for lighting,Others(percent of households)","Households's use of fuel for lighting,No lightning arrangement(percent of househ","Housing units built with substantial solid material, total(percent of households","Households' access to improved water,total(percent of households)","Households' access to improved sanitation,total(percent of households)","Households' access to enhanced improved sanitation,total(percent of households)","People per household,total(people)",Area (sq. km.),Population (thousands),Population density (people per sq. km.),Area (sq. km.),Population (thousands),Population density (people per sq. km.),Area (sq. km.),Population (thousands),Population density (people per sq. km.)
4_3_304,2001,Urban,4,Bhutan,3,Dagana,304,Gesarling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
4_3_305,2001,Rural,4,Bhutan,3,Dagana,305,Gozhi,101,84,81.2,8,73.2,NA,NA,52.2,40.400000000000006,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,69.7,0,28.5,1.8,0,54,64.8,90.60000000000001,6.300000000000001,4.9,NA,2.2,NA,21.72955894470215,10.766552925109863,495.4795837402344,21.700000000000003,10.8,495
4_3_305,2001,Total,4,Bhutan,3,Dagana,305,Gozhi,NA,NA,NA,NA,NA,0,0,NA,NA,NA,14.5,17.399999618530273,20.399999618530273,22.799999237060547,24,25.200000762939453,25.899999618530273,26.399999618530273,25.700000762939453,23.700000762939453,20.299999237060547,17.099998474121094,14.381817817687988,16.35454559326172,20.51818084716797,22.463634490966797,23.718181610107422,24.899999618530273,25.42727279663086,25.672727584838867,24.527273178100586,23.509090423583984,19.063636779785156,15.654544830322266,1.1550819873809814,1.2130829095840454,0.9103620052337646,0.8720639944076538,0.8642579913139343,0.5291500091552734,0.36949801445007324,0.2665970027446747,0.6383079886436462,0.7925270199775696,1.2736999988555908,1.0093770027160645,-0.5384840369224548,-0.37454500794410706,-0.38818100094795227,-0.14030300080776215,-0.3415150046348572,-0.22333300113677979,-0.33393898606300354,-0.24605998396873474,-0.037272002547979355,-0.6357569694519043,-0.13030299544334412,-0.2812120020389557,2.799999952316284,10.199999809265137,28.600000381469727,117.80000305175781,379.70001220703125,586.5999755859375,576.7000732421875,417,379.1000061035156,218.10000610351562,5.900000095367432,0,22.545455932617188,12.03636360168457,34.20909118652344,168.4363555908203,320.2636413574219,551.272705078125,531.68182373046875,548.05450439453125,415.5545654296875,129.9363555908203,9.53636360168457,4.518181800842285,19.121400833129883,7.811794281005859,18.6036376953125,89.20501708984375,93.8399429321289,71.29002380371094,131.6182403564453,161.4600372314453,139.09988403320312,110.59966278076172,10.913567543029785,7.026937007904053,-12.095454216003418,-1.0463629961013794,3.7875750064849854,-29.446365356445312,-27.18030548095703,-16.272727966308594,110.14485168457031,-98.09454345703125,-47.86787414550781,9.05696964263916,5.4203033447265625,2.468485116958618,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,86.30000000000001,0.11,128,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.700000000000003,NA,NA,21.72955894470215,10.766552925109863,495.4795837402344,21.700000000000003,10.8,495
4_3_305,2001,Urban,4,Bhutan,3,Dagana,305,Gozhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
4_3_306,2001,Rural,4,Bhutan,3,Dagana,306,Kalidzingkha,100.80000000000001,96.4,81.30000000000001,7.2,74.10000000000001,NA,NA,52.800000000000004,41.1,64.60000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,53.7,0,39.7,6.6000000000000005,0,29.1,54.6,88.9,5.1000000000000005,5.6000000000000005,NA,2,NA,190.5752716064453,19.9200439453125,104.5258560180664,191,19.900000000000002,105
4_3_306,2001,Total,4,Bhutan,3,Dagana,306,Kalidzingkha,NA,NA,NA,NA,NA,0,0,NA,NA,NA,7.09920072555542,9.59088134765625,12.08048152923584,14.990880012512207,17.05855941772461,18.82000160217285,19.673120498657227,19.91792106628418,19.115840911865234,16.146081924438477,12.592961311340332,9.648160934448242,6.78149938583374,8.383025169372559,12.245063781738281,14.682355880737305,16.846343994140625,18.682401657104492,19.209674835205078,19.213848114013672,17.966312408447266,15.987649917602539,11.333395957946777,8.202706336975098,1.2218540906906128,1.2138123512268066,0.9745509624481201,0.8566575646400452,0.8714709281921387,0.5728127360343933,0.37356385588645935,0.25894561409950256,0.6294648051261902,0.8128787279129028,1.3270801305770874,1.0010350942611694,-0.5618389248847961,-0.3516541123390198,-0.43287980556488037,-0.15453194081783295,-0.4060106575489044,-0.2292102724313736,-0.3432191014289856,-0.2743642330169678,-0.11661623418331146,-0.7090688347816467,-0.16494792699813843,-0.39860397577285767,2.3916800022125244,10.914560317993164,24.516799926757812,98.7110366821289,284.2041931152344,518.46160888671875,513.6656494140625,369.9411315917969,309.7366638183594,178.1867218017578,5.134399890899658,0,21.598894119262695,12.096683502197266,33.104774475097656,139.16261291503906,245.73597717285156,462.6812438964844,466.4480895996094,485.1036682128906,344.13568115234375,102.3330078125,9.271883964538574,3.7386622428894043,18.59479331970215,8.295053482055664,17.888526916503906,68.86150360107422,74.33975982666016,61.27824020385742,114.07708740234375,137.68666076660156,107.58252716064453,90.3779296875,12.171477317810059,5.680812358856201,-12.11865520477295,-1.6102780103683472,0.8120983839035034,-24.154600143432617,-23.599924087524414,-14.956206321716309,87.67317962646484,-89.22564697265625,-35.98715591430664,13.692330360412598,5.376842021942139,2.2391138076782227,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA,79.60000000000001,0.08,145,90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,190.5752716064453,19.9200439453125,104.5258560180664,191,19.900000000000002,105
4_3_306,2001,Urban,4,Bhutan,3,Dagana,306,Kalidzingkha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
4_3_307,2001,Rural,4,Bhutan,3,Dagana,307,Khipisa,98,111.5,82.80000000000001,11.200000000000001,71.60000000000001,NA,NA,41.7,33.4,49.800000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81.2,0,0,18.8,0,30,26,80.7,0.9,5.4,NA,1.2000000000000002,NA,95.9203872680664,4.6121721267700195,48.083335876464844,95.9,4.6000000000000005,48.1
4_3_307,2001,Total,4,Bhutan,3,Dagana,307,Khipisa,NA,NA,NA,NA,NA,0,0,NA,NA,NA,3.7300288677215576,6.0359907150268555,8.293764114379883,11.435990333557129,13.89880084991455,15.916616439819336,16.84039306640625,16.968000411987305,16.119810104370117,12.70667839050293,9.083754539489746,6.2540154457092285,3.3212153911590576,4.754062175750732,8.479033470153809,11.140314102172852,13.71827220916748,15.853011131286621,16.380708694458008,16.274658203125,14.981051445007324,12.56332778930664,7.814194202423096,4.809141635894775,1.2519301176071167,1.2140644788742065,1.0037037134170532,0.8498823642730713,0.8746759295463562,0.5926691293716431,0.37551629543304443,0.25543347001075745,0.6253657937049866,0.8220906257629395,1.3504045009613037,0.9970239996910095,-0.5724871754646301,-0.3412935435771942,-0.45323246717453003,-0.1611451804637909,-0.43533143401145935,-0.23185083270072937,-0.34743937849998474,-0.28743672370910645,-0.153151735663414,-0.742363452911377,-0.181351438164711,-0.4523180425167084,2.204683542251587,11.239032745361328,22.642574310302734,90.07402801513672,240.7571258544922,487.4461669921875,484.6717224121094,348.2915344238281,277.9790344238281,160.00863647460937,4.790920734405518,0,21.160442352294922,12.122593879699707,32.62543869018555,125.82959747314453,211.9282989501953,422.217041015625,436.6037902832031,456.301025390625,311.3764343261719,89.758392333984375,9.152863502502441,3.3863959312438965,18.349706649780273,8.510796546936035,17.57187843322754,59.532554626464844,65.51715850830078,56.6868782043457,106.08293914794922,126.71546936035156,93.10993957519531,81.13202667236328,12.74854850769043,5.0706048011779785,-12.122437477111816,-1.8699568510055542,-0.5556702613830566,-21.69048309326172,-22.063068389892578,-14.329915046691895,77.36019134521484,-85.19278717041016,-30.512542724609375,15.76225757598877,5.364202499389648,2.135824680328369,0,20.200000000000003,NA,NA,NA,NA,NA,NA,NA,NA,86.5,0.08,152,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.9,NA,NA,95.9203872680664,4.6121721267700195,48.083335876464844,95.9,4.6000000000000005,48.1
4_3_307,2001,Urban,4,Bhutan,3,Dagana,307,Khipisa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
4_3_308,2001,Rural,4,Bhutan,3,Dagana,308,Lajab,104,86,84.4,7.7,76.7,NA,NA,49.1,36.6,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,91.5,0,0,8.5,0,10.3,64.8,90.30000000000001,1.8,5.2,NA,0.86,NA,108.58094024658203,3.713191509246826,34.197452545166016,109,3.7,34.2
4_3_308,2001,Total,4,Bhutan,3,Dagana,308,Lajab,NA,NA,NA,NA,NA,0,0,NA,NA,NA,3.8162028789520264,6.122483730316162,8.328765869140625,11.316202163696289,13.855210304260254,15.845788955688477,16.794218063354492,16.897357940673828,16.10049819946289,12.664632797241211,9.119343757629395,6.316202640533447,3.2883591651916504,4.730717658996582,8.448780059814453,11.039072036743164,13.620678901672363,15.83115291595459,16.316232681274414,16.187410354614258,14.940409660339355,12.523295402526855,7.837524890899658,4.800425052642822,1.2866007089614868,1.2170337438583374,1.0218234062194824,0.8557312488555908,0.8759573698043823,0.625601589679718,0.39713290333747864,0.2561018764972687,0.6417240500450134,0.8353606462478638,1.2807767391204834,1.0122438669204712,-0.5689271688461304,-0.3135998547077179,-0.441689133644104,-0.18146447837352753,-0.4252154231071472,-0.20374955236911774,-0.3321179151535034,-0.27682363986968994,-0.17022326588630676,-0.7189154624938965,-0.19990035891532898,-0.43229344487190247,2.1031405925750732,11.90942096710205,20.600000381469727,97.26348114013672,235.24862670898437,521.74005126953125,486.1018371582031,338.5692443847656,269.6555480957031,162.74563598632812,4.967273235321045,0,21.68012046813965,12.365513801574707,36.15232467651367,130.1721954345703,213.9358367919922,423.4100341796875,444.2663269042969,457.9106750488281,302.64068603515625,88.48927307128906,9.416679382324219,3.858227491378784,19.081954956054687,8.850127220153809,18.74250602722168,54.667823791503906,68.220947265625,53.84598159790039,99.74327850341797,119.0859603881836,83.2871322631836,78.34498596191406,13.429365158081055,5.527357578277588,-12.021358489990234,-2.492825984954834,-2.7092530727386475,-19.78577995300293,-25.974145889282227,-11.506596565246582,71.51637268066406,-86.60423278808594,-25.411510467529297,15.066916465759277,6.0368194580078125,3.027211904525757,0,18.900000000000002,NA,NA,NA,NA,NA,NA,NA,NA,93,0.07,156,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,108.58094024658203,3.713191509246826,34.197452545166016,109,3.7,34.2
4_3_308,2001,Urban,4,Bhutan,3,Dagana,308,Lajab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
4_3_309,2001,Rural,4,Bhutan,3,Dagana,309,Lhamoizingkha,100.60000000000001,108.9,66.10000000000001,8,58.1,NA,NA,48.1,38.1,58.300000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,64.10000000000001,0,33.1,2.8000000000000003,0,16.900000000000002,95.30000000000001,86.9,34.7,4.9,NA,1.6,NA,103.485595703125,24.655479431152344,238.25035095214844,103,24.700000000000003,238
4_3_309,2001,Total,4,Bhutan,3,Dagana,309,Lhamoizingkha,NA,NA,NA,NA,NA,0,0,NA,NA,NA,14.5,17.400001525878906,20.399999618530273,22.799999237060547,24,25.200000762939453,25.899999618530273,26.399999618530273,25.700000762939453,23.700000762939453,20.299999237060547,17.100000381469727,14.381815910339355,16.35454559326172,20.5181827545166,22.463634490966797,23.718181610107422,24.899999618530273,25.42727279663086,25.672727584838867,24.527273178100586,23.509090423583984,19.063634872436523,15.65454387664795,1.1550819873809814,1.2130829095840454,0.9103620052337646,0.8720639944076538,0.8642579913139343,0.5291500687599182,0.36949801445007324,0.2665969729423523,0.6383079886436462,0.7925270199775696,1.2736999988555908,1.0093770027160645,-0.5384839773178101,-0.37454500794410706,-0.38818100094795227,-0.14030298590660095,-0.3415150046348572,-0.22333300113677979,-0.33393898606300354,-0.24605999886989594,-0.037271998822689056,-0.6357569694519043,-0.13030299544334412,-0.2812120020389557,2.799999952316284,10.199999809265137,28.600000381469727,117.80000305175781,379.70001220703125,586.5999755859375,576.70001220703125,417,379.1000061035156,218.10000610351562,5.900000095367432,0,22.545455932617188,12.03636360168457,34.20909118652344,168.4363555908203,320.2636413574219,551.272705078125,531.681884765625,548.05450439453125,415.5545654296875,129.9363555908203,9.536364555358887,4.518182277679443,19.121400833129883,7.811793804168701,18.6036376953125,89.20501708984375,93.8399429321289,71.29002380371094,131.61825561523437,161.4600372314453,139.09988403320312,110.59966278076172,10.913567543029785,7.026937007904053,-12.095454216003418,-1.0463629961013794,3.7875750064849854,-29.446365356445312,-27.180301666259766,-16.272727966308594,110.14485168457031,-98.09454345703125,-47.86787414550781,9.05696964263916,5.4203033447265625,2.468485116958618,3,49.5,NA,NA,NA,NA,NA,NA,NA,NA,50.800000000000004,0.1,128,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,103.485595703125,24.655479431152344,238.25035095214844,103,24.700000000000003,238
4_3_309,2001,Urban,4,Bhutan,3,Dagana,309,Lhamoizingkha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
4_3_310,2001,Rural,4,Bhutan,3,Dagana,310,Nichula,108.30000000000001,97.10000000000001,65.2,7.2,57.900000000000006,NA,NA,47.1,33,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,97.9,0,0,2.1,0,0,45.7,75.5,11.700000000000001,5.1000000000000005,NA,0.48,NA,139.13433837890625,23.882373809814453,171.64974975585937,139,23.900000000000002,172
